wikiStats|sv

redirects|7317
r|Mall:Sjukhus|Mall:Infobox Sjukhus
r|Mall:Zh-cp|Mall:Zh
r|Mall:Flagga/LBY|Mall:Flagga/Libyen
r|Mall:Dts/fmt|Mall:Dts/fmtmdy
r|Mall:OS|Mall:Olympiska spelen
r|Mall:Infobox saknas|Mall:Faktamall saknas
r|Mall:Elitserien i handboll|Mall:Elitserien i handboll för herrar
r|Mall:User en-3|Mall:Användare en-3
r|Mall:JEL|Mall:JEL-kod
r|Mall:100 löpning meter OS|Mall:100 meter löpning OS
r|Mall:Birth date|Mall:Ålder
r|Mall:Politikerstub-UK|Mall:Politikerstub-Storbritannien
r|Mall:De icon|Mall:De ikon
r|Mall:Infobox hundras/dok|Mall:Faktamall hundras/dok
r|Mall:Symfoniorkesterns Instrument|Mall:Symfoniorkesterns instrument
r|Mall:Forskarsutb-Storbritannien|Mall:Forskarstub-Storbritannien
r|Mall:AC Milans trupp|Mall:AC Milan trupp
r|Mall:Landsdata CIV|Mall:Landsdata Elfenbenskusten
r|Mall:Göteborgstub|Mall:Göteborgsstub
r|Mall:Land/Saint-Martin|Mall:Land/Saint Martin
r|Mall:Landsdata SEY|Mall:Landsdata Seychellerna
r|Mall:Halvskyddad|Mall:Halvlåst
r|Mall:PeriodiskaSystemet/Grundämne|Mall:Periodiska systemet (miniatyr)/Grundämne
r|Mall:Göteborgs stift|Mall:Göteborgs stifts kontrakt
r|Mall:Finlands politik|Mall:Politik i Finland
r|Mall:Geografistub-Demokratiska republiken Kongo (Kinshasa)|Mall:Geografistub-Kongo-Kinshasa
r|Mall:Navigationsruta latinska alfabetet|Mall:Latinska alfabetet
r|Mall:Soccerbase (manager)|Mall:Soccerbase tränare
r|Mall:Faktamall idrottare|Mall:Faktaruta idrottare
r|Mall:Skogstub|Mall:Skogsbruksstub
r|Mall:CEhockey|Mall:TCHihh
r|Mall:Åberg|Mall:Lasse Åberg
r|Mall:Psalm|Mall:Wikisourceflytt
r|Mall:Landsdata BWA|Mall:Landsdata Botswana
r|Mall:Katolska kyrkan i Stockholm före reformationen|Mall:Kloster i Stockholm
r|Mall:Jämnplacering|Mall:Stabilplac
r|Mall:Radioprogramsnerläggningskategori|Mall:Radioprogramnedläggningskategori
r|Mall:Farmakologstub|Mall:Medicinpersonstub
r|Mall:User sq|Mall:Användare sq
r|Mall:User da-3|Mall:Användare da-3
r|Mall:User cs-2|Mall:Användare cs-2
r|Mall:Speedy deletion|Mall:Radera
r|Mall:Immaterialrättsstub|Mall:Immaterialstub
r|Mall:User et-1|Mall:Användare et-1
r|Mall:Gaffel|Mall:Förgrening
r|Mall:Språkforskarstub|Mall:Språkvetarstub
r|Mall:Robotskapad stub om fjäderflicksländor|Mall:Robotskapad stub om flodflicksländor
r|Mall:Geografistub-usa|Mall:Geografistub-USA
r|Mall:Infobox RegionItalien/dok|Mall:Regionfakta Italien/dok
r|Mall:Användare no-N|Mall:Användare no
