ontology.owl lines:6079 bytes:1150363 gzip:144246 bzip2:88483
afwiki/20130416/afwiki-20130416-external-links-en-uris.ttl lines:25109 bytes:3754190 gzip:477166 bzip2:394613
afwiki/20130416/afwiki-20130416-external-links.nq lines:27600 bytes:7341216 gzip:833448 bzip2:650867
afwiki/20130416/afwiki-20130416-external-links.nt lines:27600 bytes:4226334 gzip:544012 bzip2:448305
afwiki/20130416/afwiki-20130416-external-links.tql lines:27600 bytes:7323743 gzip:833464 bzip2:650905
afwiki/20130416/afwiki-20130416-external-links.ttl lines:27600 bytes:4217318 gzip:544471 bzip2:448508
afwiki/20130416/afwiki-20130416-freebase-links.nt lines:5 bytes:452 gzip:223 bzip2:275
afwiki/20130416/afwiki-20130416-freebase-links.ttl lines:5 bytes:448 gzip:223 bzip2:279
afwiki/20130416/afwiki-20130416-geo-coordinates-en-uris.nq lines:90 bytes:17726 gzip:1558 bzip2:1701
afwiki/20130416/afwiki-20130416-geo-coordinates-en-uris.nt lines:90 bytes:12430 gzip:1216 bzip2:1296
afwiki/20130416/afwiki-20130416-geo-coordinates-en-uris.tql lines:90 bytes:17678 gzip:1551 bzip2:1686
afwiki/20130416/afwiki-20130416-geo-coordinates-en-uris.ttl lines:90 bytes:12398 gzip:1215 bzip2:1288
afwiki/20130416/afwiki-20130416-geo-coordinates.nq lines:90 bytes:17966 gzip:1497 bzip2:1607
afwiki/20130416/afwiki-20130416-geo-coordinates.nt lines:90 bytes:12670 gzip:1228 bzip2:1321
afwiki/20130416/afwiki-20130416-geo-coordinates.tql lines:90 bytes:17934 gzip:1497 bzip2:1620
afwiki/20130416/afwiki-20130416-geo-coordinates.ttl lines:90 bytes:12654 gzip:1228 bzip2:1316
afwiki/20130416/afwiki-20130416-infobox-properties-en-uris.nq lines:200185 bytes:41776801 gzip:3027934 bzip2:1988113
afwiki/20130416/afwiki-20130416-infobox-properties-en-uris.nt lines:200185 bytes:25224275 gzip:2013403 bzip2:1348385
afwiki/20130416/afwiki-20130416-infobox-properties-en-uris.tql lines:200185 bytes:41610753 gzip:3025309 bzip2:1988554
afwiki/20130416/afwiki-20130416-infobox-properties-en-uris.ttl lines:200185 bytes:25115763 gzip:2012128 bzip2:1342543
afwiki/20130416/afwiki-20130416-infobox-properties-en-uris-unredirected.nq lines:192246 bytes:40141951 gzip:2936803 bzip2:1939849
afwiki/20130416/afwiki-20130416-infobox-properties-en-uris-unredirected.nt lines:192246 bytes:24206862 gzip:1954012 bzip2:1316541
afwiki/20130416/afwiki-20130416-infobox-properties-en-uris-unredirected.tql lines:192246 bytes:39977768 gzip:2935569 bzip2:1936033
afwiki/20130416/afwiki-20130416-infobox-properties-en-uris-unredirected.ttl lines:192246 bytes:24098902 gzip:1952897 bzip2:1312980
afwiki/20130416/afwiki-20130416-infobox-properties.nq lines:240172 bytes:51425621 gzip:3577168 bzip2:2344422
afwiki/20130416/afwiki-20130416-infobox-properties.nt lines:240172 bytes:31798554 gzip:2398957 bzip2:1606158
afwiki/20130416/afwiki-20130416-infobox-properties.tql lines:240172 bytes:51193027 gzip:3577091 bzip2:2340013
afwiki/20130416/afwiki-20130416-infobox-properties.ttl lines:240172 bytes:31636097 gzip:2399166 bzip2:1605266
afwiki/20130416/afwiki-20130416-infobox-properties-unredirected.nq lines:240172 bytes:51425102 gzip:3575739 bzip2:2343949
afwiki/20130416/afwiki-20130416-infobox-properties-unredirected.nt lines:240172 bytes:31798035 gzip:2397845 bzip2:1606518
afwiki/20130416/afwiki-20130416-infobox-properties-unredirected.tql lines:240172 bytes:51194053 gzip:3575589 bzip2:2339698
afwiki/20130416/afwiki-20130416-infobox-properties-unredirected.ttl lines:240172 bytes:31637123 gzip:2398093 bzip2:1604542
afwiki/20130416/afwiki-20130416-infobox-property-definitions-en-uris.nq lines:4100 bytes:852383 gzip:56650 bzip2:41535
afwiki/20130416/afwiki-20130416-infobox-property-definitions-en-uris.nt lines:4100 bytes:520093 gzip:32149 bzip2:23274
afwiki/20130416/afwiki-20130416-infobox-property-definitions-en-uris.tql lines:4100 bytes:849773 gzip:56595 bzip2:41530
afwiki/20130416/afwiki-20130416-infobox-property-definitions-en-uris.ttl lines:4100 bytes:518893 gzip:32103 bzip2:23176
afwiki/20130416/afwiki-20130416-infobox-property-definitions.nq lines:4100 bytes:864677 gzip:56622 bzip2:41514
afwiki/20130416/afwiki-20130416-infobox-property-definitions.nt lines:4100 bytes:532387 gzip:32328 bzip2:23221
afwiki/20130416/afwiki-20130416-infobox-property-definitions.tql lines:4100 bytes:862067 gzip:56550 bzip2:41535
afwiki/20130416/afwiki-20130416-infobox-property-definitions.ttl lines:4100 bytes:531187 gzip:32288 bzip2:23178
afwiki/20130416/afwiki-20130416-infobox-test.nq lines:2 bytes:64 gzip:67 bzip2:91
afwiki/20130416/afwiki-20130416-infobox-test.nt lines:2 bytes:64 gzip:67 bzip2:91
afwiki/20130416/afwiki-20130416-infobox-test.tql lines:2 bytes:64 gzip:67 bzip2:91
afwiki/20130416/afwiki-20130416-infobox-test.ttl lines:2 bytes:64 gzip:67 bzip2:91
afwiki/20130416/afwiki-20130416-interlanguage-links.nq lines:17220 bytes:4802566 gzip:444021 bzip2:278347
afwiki/20130416/afwiki-20130416-interlanguage-links.nt lines:17220 bytes:3103979 gzip:308057 bzip2:194857
afwiki/20130416/afwiki-20130416-interlanguage-links.tql lines:17220 bytes:4541556 gzip:430114 bzip2:270110
afwiki/20130416/afwiki-20130416-interlanguage-links.ttl lines:17220 bytes:2847805 gzip:290724 bzip2:189649
afwiki/20130416/afwiki-20130416-iri-same-as-uri.nt lines:6021 bytes:996443 gzip:96060 bzip2:70930
afwiki/20130416/afwiki-20130416-iri-same-as-uri.ttl lines:6021 bytes:971007 gzip:95866 bzip2:72705
afwiki/20130416/afwiki-20130416-labels-en-uris.nq lines:22488 bytes:3814392 gzip:538405 bzip2:405252
afwiki/20130416/afwiki-20130416-labels-en-uris.nt lines:22488 bytes:2487162 gzip:339385 bzip2:254543
afwiki/20130416/afwiki-20130416-labels-en-uris.tql lines:22488 bytes:3797436 gzip:534799 bzip2:402742
afwiki/20130416/afwiki-20130416-labels-en-uris.ttl lines:22488 bytes:2476573 gzip:336361 bzip2:252995
afwiki/20130416/afwiki-20130416-labels.nq lines:38520 bytes:6742182 gzip:844930 bzip2:640217
afwiki/20130416/afwiki-20130416-labels.nt lines:38520 bytes:4439008 gzip:510234 bzip2:407588
afwiki/20130416/afwiki-20130416-labels.tql lines:38520 bytes:6708792 gzip:844344 bzip2:639486
afwiki/20130416/afwiki-20130416-labels.ttl lines:38520 bytes:4416748 gzip:509660 bzip2:407323
afwiki/20130416/afwiki-20130416-long-abstracts-en-uris.nq lines:22151 bytes:16610507 gzip:5110920 bzip2:3861747
afwiki/20130416/afwiki-20130416-long-abstracts-en-uris.nt lines:22151 bytes:15302830 gzip:4854236 bzip2:3681541
afwiki/20130416/afwiki-20130416-long-abstracts-en-uris.tql lines:22151 bytes:16270446 gzip:5101341 bzip2:3850192
afwiki/20130416/afwiki-20130416-long-abstracts-en-uris.ttl lines:22151 bytes:14969100 gzip:4844925 bzip2:3675882
afwiki/20130416/afwiki-20130416-long-abstracts.nq lines:26252 bytes:19501269 gzip:5918809 bzip2:4477812
afwiki/20130416/afwiki-20130416-long-abstracts.nt lines:26252 bytes:17939227 gzip:5630761 bzip2:4277944
afwiki/20130416/afwiki-20130416-long-abstracts.tql lines:26252 bytes:19124404 gzip:5914021 bzip2:4460379
afwiki/20130416/afwiki-20130416-long-abstracts.ttl lines:26252 bytes:17569943 gzip:5624683 bzip2:4282876
afwiki/20130416/afwiki-20130416-page-ids.nq lines:50270 bytes:10514157 gzip:1023800 bzip2:738858
afwiki/20130416/afwiki-20130416-page-ids.nt lines:50270 bytes:7349168 gzip:619371 bzip2:420893
afwiki/20130416/afwiki-20130416-page-ids.tql lines:50270 bytes:10463285 gzip:1023212 bzip2:739222
afwiki/20130416/afwiki-20130416-page-ids.ttl lines:50270 bytes:7323732 gzip:619179 bzip2:420795
afwiki/20130416/afwiki-20130416-page-links-en-uris.nq lines:430370 bytes:102057642 gzip:5291071 bzip2:3646964
afwiki/20130416/afwiki-20130416-page-links-en-uris.nt lines:430370 bytes:59662400 gzip:3043966 bzip2:2007290
afwiki/20130416/afwiki-20130416-page-links-en-uris.tql lines:430370 bytes:101808077 gzip:5280568 bzip2:3633870
afwiki/20130416/afwiki-20130416-page-links-en-uris.ttl lines:430370 bytes:59571942 gzip:3040571 bzip2:2005567
afwiki/20130416/afwiki-20130416-page-links-en-uris-unredirected.nq lines:393818 bytes:93479741 gzip:4915637 bzip2:3393388
afwiki/20130416/afwiki-20130416-page-links-en-uris-unredirected.nt lines:393818 bytes:54508243 gzip:2794158 bzip2:1851839
afwiki/20130416/afwiki-20130416-page-links-en-uris-unredirected.tql lines:393818 bytes:93251121 gzip:4903884 bzip2:3385981
afwiki/20130416/afwiki-20130416-page-links-en-uris-unredirected.ttl lines:393818 bytes:54424949 gzip:2791056 bzip2:1852661
afwiki/20130416/afwiki-20130416-page-links.nq lines:724001 bytes:178701400 gzip:9410884 bzip2:6584978
afwiki/20130416/afwiki-20130416-page-links.nt lines:724001 bytes:106682292 gzip:5827122 bzip2:4130317
afwiki/20130416/afwiki-20130416-page-links.tql lines:724001 bytes:177812221 gzip:9398004 bzip2:6585170
afwiki/20130416/afwiki-20130416-page-links.ttl lines:724001 bytes:106093381 gzip:5818148 bzip2:4125477
afwiki/20130416/afwiki-20130416-page-links-unredirected.nq lines:724001 bytes:178555610 gzip:9416738 bzip2:6602988
afwiki/20130416/afwiki-20130416-page-links-unredirected.nt lines:724001 bytes:106536502 gzip:5838467 bzip2:4150895
afwiki/20130416/afwiki-20130416-page-links-unredirected.tql lines:724001 bytes:177676812 gzip:9403208 bzip2:6601967
afwiki/20130416/afwiki-20130416-page-links-unredirected.ttl lines:724001 bytes:105957972 gzip:5831259 bzip2:4146250
afwiki/20130416/afwiki-20130416-redirects.nq lines:12953 bytes:2749021 gzip:304233 bzip2:231512
afwiki/20130416/afwiki-20130416-redirects.nt lines:12953 bytes:1956051 gzip:195474 bzip2:147921
afwiki/20130416/afwiki-20130416-redirects.tql lines:12953 bytes:2735760 gzip:304060 bzip2:231264
afwiki/20130416/afwiki-20130416-redirects.ttl lines:12953 bytes:1946491 gzip:195224 bzip2:147965
afwiki/20130416/afwiki-20130416-revision-ids.nq lines:50270 bytes:11004966 gzip:1068258 bzip2:751394
afwiki/20130416/afwiki-20130416-revision-ids.nt lines:50270 bytes:7839977 gzip:669976 bzip2:448865
afwiki/20130416/afwiki-20130416-revision-ids.tql lines:50270 bytes:10954094 gzip:1067638 bzip2:749973
afwiki/20130416/afwiki-20130416-revision-ids.ttl lines:50270 bytes:7814541 gzip:669793 bzip2:449145
afwiki/20130416/afwiki-20130416-revision-uris.nq lines:50270 bytes:11171710 gzip:1034505 bzip2:825516
afwiki/20130416/afwiki-20130416-revision-uris.nt lines:50270 bytes:8006721 gzip:842314 bzip2:614932
afwiki/20130416/afwiki-20130416-revision-uris.tql lines:50270 bytes:11095402 gzip:1032855 bzip2:825330
afwiki/20130416/afwiki-20130416-revision-uris.ttl lines:50270 bytes:7955849 gzip:842156 bzip2:614794
afwiki/20130416/afwiki-20130416-short-abstracts-en-uris.nq lines:22151 bytes:10399992 gzip:2787822 bzip2:2070258
afwiki/20130416/afwiki-20130416-short-abstracts-en-uris.nt lines:22151 bytes:9092315 gzip:2542129 bzip2:1896850
afwiki/20130416/afwiki-20130416-short-abstracts-en-uris.tql lines:22151 bytes:10200637 gzip:2781839 bzip2:2066069
afwiki/20130416/afwiki-20130416-short-abstracts-en-uris.ttl lines:22151 bytes:8899291 gzip:2536491 bzip2:1887962
afwiki/20130416/afwiki-20130416-short-abstracts.nq lines:26252 bytes:12364104 gzip:3241612 bzip2:2405855
afwiki/20130416/afwiki-20130416-short-abstracts.nt lines:26252 bytes:10802062 gzip:2966080 bzip2:2218983
afwiki/20130416/afwiki-20130416-short-abstracts.tql lines:26252 bytes:12141770 gzip:3239655 bzip2:2405281
afwiki/20130416/afwiki-20130416-short-abstracts.ttl lines:26252 bytes:10587309 gzip:2963893 bzip2:2218491
afwiki/20130416/afwiki-20130416-skos-categories-en-uris.nq lines:16186 bytes:3740005 gzip:239568 bzip2:166034
afwiki/20130416/afwiki-20130416-skos-categories-en-uris.nt lines:16186 bytes:2434726 gzip:151677 bzip2:97685
afwiki/20130416/afwiki-20130416-skos-categories-en-uris.tql lines:16186 bytes:3730057 gzip:239142 bzip2:165751
afwiki/20130416/afwiki-20130416-skos-categories-en-uris.ttl lines:16186 bytes:2432022 gzip:151361 bzip2:97166
afwiki/20130416/afwiki-20130416-skos-categories.nq lines:18407 bytes:4393305 gzip:250086 bzip2:173140
afwiki/20130416/afwiki-20130416-skos-categories.nt lines:18407 bytes:2900029 gzip:161453 bzip2:104628
afwiki/20130416/afwiki-20130416-skos-categories.tql lines:18407 bytes:4371241 gzip:249798 bzip2:173178
afwiki/20130416/afwiki-20130416-skos-categories.ttl lines:18407 bytes:2886133 gzip:161252 bzip2:104153
afwiki/20130416/afwiki-20130416-redirects-transitive.nt lines:12951 bytes:1955987 gzip:195405 bzip2:147788
afwiki/20130416/afwiki-20130416-redirects-transitive.ttl lines:12951 bytes:1946427 gzip:195149 bzip2:147895
afwiki/20130416/afwiki-20130416-wikidata-links.nq lines:1222435 bytes:233625566 gzip:15148874 bzip2:9300336
afwiki/20130416/afwiki-20130416-wikidata-links.nt lines:1222435 bytes:186699887 gzip:14655187 bzip2:8861766
afwiki/20130416/afwiki-20130416-wikidata-links.tql lines:1222435 bytes:218515655 gzip:14267421 bzip2:9017105
afwiki/20130416/afwiki-20130416-wikidata-links.ttl lines:1222435 bytes:171589976 gzip:13799993 bzip2:8601472
afwiki/20130416/afwiki-20130416-wikipedia-links.nq lines:115556 bytes:21454342 gzip:1304360 bzip2:1078730
afwiki/20130416/afwiki-20130416-wikipedia-links.nt lines:115556 bytes:14544820 gzip:857550 bzip2:684958
afwiki/20130416/afwiki-20130416-wikipedia-links.tql lines:115556 bytes:21365302 gzip:1301775 bzip2:1078344
afwiki/20130416/afwiki-20130416-wikipedia-links.ttl lines:115556 bytes:14489170 gzip:855916 bzip2:684407
alswiki/20130413/alswiki-20130413-article-categories-en-uris.nq lines:14765 bytes:3665678 gzip:345148 bzip2:230509
alswiki/20130413/alswiki-20130413-article-categories-en-uris.nt lines:14765 bytes:2032514 gzip:144896 bzip2:101817
alswiki/20130413/alswiki-20130413-article-categories-en-uris.tql lines:14765 bytes:3639822 gzip:341909 bzip2:228305
alswiki/20130413/alswiki-20130413-article-categories-en-uris.ttl lines:14765 bytes:2023750 gzip:144446 bzip2:101729
alswiki/20130413/alswiki-20130413-article-categories.nq lines:25315 bytes:6553364 gzip:551225 bzip2:359719
alswiki/20130413/alswiki-20130413-article-categories.nt lines:25315 bytes:3738071 gzip:252062 bzip2:174297
alswiki/20130413/alswiki-20130413-article-categories.tql lines:25315 bytes:6479806 gzip:549360 bzip2:359207
alswiki/20130413/alswiki-20130413-article-categories.ttl lines:25315 bytes:3694284 gzip:250475 bzip2:173941
alswiki/20130413/alswiki-20130413-article-templates.nq lines:57282 bytes:15123856 gzip:921143 bzip2:605773
alswiki/20130413/alswiki-20130413-article-templates.nt lines:57282 bytes:9592390 gzip:423832 bzip2:292171
alswiki/20130413/alswiki-20130413-article-templates.tql lines:57282 bytes:15000683 gzip:918430 bzip2:604645
alswiki/20130413/alswiki-20130413-article-templates.ttl lines:57282 bytes:9520703 gzip:422193 bzip2:291534
alswiki/20130413/alswiki-20130413-category-labels-en-uris.nq lines:1368 bytes:262848 gzip:31881 bzip2:22418
alswiki/20130413/alswiki-20130413-category-labels-en-uris.nt lines:1368 bytes:166905 gzip:18574 bzip2:13934
alswiki/20130413/alswiki-20130413-category-labels-en-uris.tql lines:1368 bytes:260680 gzip:31772 bzip2:22360
alswiki/20130413/alswiki-20130413-category-labels-en-uris.ttl lines:1368 bytes:165789 gzip:18511 bzip2:13911
alswiki/20130413/alswiki-20130413-category-labels.nq lines:1997 bytes:404388 gzip:43002 bzip2:28905
alswiki/20130413/alswiki-20130413-category-labels.nt lines:1997 bytes:260320 gzip:24303 bzip2:18220
alswiki/20130413/alswiki-20130413-category-labels.tql lines:1997 bytes:399252 gzip:42838 bzip2:28825
alswiki/20130413/alswiki-20130413-category-labels.ttl lines:1997 bytes:256896 gzip:24182 bzip2:18171
alswiki/20130413/alswiki-20130413-external-links-en-uris.nq lines:17031 bytes:4320517 gzip:541336 bzip2:426956
alswiki/20130413/alswiki-20130413-external-links-en-uris.nt lines:17031 bytes:2486999 gzip:348873 bzip2:292421
alswiki/20130413/alswiki-20130413-external-links-en-uris.tql lines:17031 bytes:4297002 gzip:539030 bzip2:424819
alswiki/20130413/alswiki-20130413-external-links-en-uris.ttl lines:17031 bytes:2478800 gzip:349158 bzip2:292605
alswiki/20130413/alswiki-20130413-external-links.nq lines:19900 bytes:5190277 gzip:636251 bzip2:498591
alswiki/20130413/alswiki-20130413-external-links.nt lines:19900 bytes:3029428 gzip:423114 bzip2:353342
alswiki/20130413/alswiki-20130413-external-links.tql lines:19900 bytes:5154922 gzip:636121 bzip2:498426
alswiki/20130413/alswiki-20130413-external-links.ttl lines:19900 bytes:3013477 gzip:423369 bzip2:353356
alswiki/20130413/alswiki-20130413-freebase-links.nt lines:2 bytes:64 gzip:70 bzip2:91
alswiki/20130413/alswiki-20130413-freebase-links.ttl lines:2 bytes:64 gzip:70 bzip2:91
alswiki/20130413/alswiki-20130413-geo-coordinates-en-uris.nq lines:10 bytes:1706 gzip:361 bzip2:465
alswiki/20130413/alswiki-20130413-geo-coordinates-en-uris.nt lines:10 bytes:1230 gzip:316 bzip2:405
alswiki/20130413/alswiki-20130413-geo-coordinates-en-uris.tql lines:10 bytes:1706 gzip:361 bzip2:465
alswiki/20130413/alswiki-20130413-geo-coordinates-en-uris.ttl lines:10 bytes:1230 gzip:316 bzip2:406
alswiki/20130413/alswiki-20130413-geo-coordinates.nq lines:10 bytes:1718 gzip:355 bzip2:452
alswiki/20130413/alswiki-20130413-geo-coordinates.nt lines:10 bytes:1242 gzip:321 bzip2:408
alswiki/20130413/alswiki-20130413-geo-coordinates.tql lines:10 bytes:1718 gzip:355 bzip2:452
alswiki/20130413/alswiki-20130413-geo-coordinates.ttl lines:10 bytes:1242 gzip:321 bzip2:408
alswiki/20130413/alswiki-20130413-infobox-properties-en-uris.nq lines:142689 bytes:29510086 gzip:2024085 bzip2:1364329
alswiki/20130413/alswiki-20130413-infobox-properties-en-uris.nt lines:142689 bytes:17819015 gzip:1381249 bzip2:932582
alswiki/20130413/alswiki-20130413-infobox-properties-en-uris.tql lines:142689 bytes:29148162 gzip:2014169 bzip2:1354509
alswiki/20130413/alswiki-20130413-infobox-properties-en-uris.ttl lines:142689 bytes:17573743 gzip:1372823 bzip2:930518
alswiki/20130413/alswiki-20130413-infobox-properties-en-uris-unredirected.nq lines:142236 bytes:29411810 gzip:2016461 bzip2:1359733
alswiki/20130413/alswiki-20130413-infobox-properties-en-uris-unredirected.nt lines:142236 bytes:17758313 gzip:1376031 bzip2:928739
alswiki/20130413/alswiki-20130413-infobox-properties-en-uris-unredirected.tql lines:142236 bytes:29050588 gzip:2006533 bzip2:1351375
alswiki/20130413/alswiki-20130413-infobox-properties-en-uris-unredirected.ttl lines:142236 bytes:17513475 gzip:1367743 bzip2:928320
alswiki/20130413/alswiki-20130413-infobox-properties.nq lines:167061 bytes:36299925 gzip:2420862 bzip2:1600402
alswiki/20130413/alswiki-20130413-infobox-properties.nt lines:167061 bytes:22520988 gzip:1661184 bzip2:1118729
alswiki/20130413/alswiki-20130413-infobox-properties.tql lines:167061 bytes:35831790 gzip:2415120 bzip2:1601194
alswiki/20130413/alswiki-20130413-infobox-properties.ttl lines:167061 bytes:22191323 gzip:1655595 bzip2:1119716
alswiki/20130413/alswiki-20130413-infobox-properties-unredirected.nq lines:167061 bytes:36299808 gzip:2421180 bzip2:1601472
alswiki/20130413/alswiki-20130413-infobox-properties-unredirected.nt lines:167061 bytes:22520871 gzip:1661491 bzip2:1118820
alswiki/20130413/alswiki-20130413-infobox-properties-unredirected.tql lines:167061 bytes:35831841 gzip:2415440 bzip2:1601480
alswiki/20130413/alswiki-20130413-infobox-properties-unredirected.ttl lines:167061 bytes:22191374 gzip:1655953 bzip2:1119853
alswiki/20130413/alswiki-20130413-infobox-property-definitions-en-uris.nq lines:4140 bytes:858727 gzip:59558 bzip2:42998
alswiki/20130413/alswiki-20130413-infobox-property-definitions-en-uris.nt lines:4140 bytes:522711 gzip:34596 bzip2:24826
alswiki/20130413/alswiki-20130413-infobox-property-definitions-en-uris.tql lines:4140 bytes:852131 gzip:59373 bzip2:42989
alswiki/20130413/alswiki-20130413-infobox-property-definitions-en-uris.ttl lines:4140 bytes:519423 gzip:34424 bzip2:24793
alswiki/20130413/alswiki-20130413-infobox-property-definitions.nq lines:4140 bytes:875279 gzip:59491 bzip2:43004
alswiki/20130413/alswiki-20130413-infobox-property-definitions.nt lines:4140 bytes:539263 gzip:34865 bzip2:24792
alswiki/20130413/alswiki-20130413-infobox-property-definitions.tql lines:4140 bytes:868683 gzip:59322 bzip2:43015
alswiki/20130413/alswiki-20130413-infobox-property-definitions.ttl lines:4140 bytes:535975 gzip:34720 bzip2:24888
alswiki/20130413/alswiki-20130413-infobox-test.nq lines:2 bytes:64 gzip:65 bzip2:89
alswiki/20130413/alswiki-20130413-infobox-test.nt lines:2 bytes:64 gzip:65 bzip2:89
alswiki/20130413/alswiki-20130413-infobox-test.tql lines:2 bytes:64 gzip:65 bzip2:89
alswiki/20130413/alswiki-20130413-infobox-test.ttl lines:2 bytes:64 gzip:65 bzip2:89
alswiki/20130413/alswiki-20130413-interlanguage-links.nq lines:204721 bytes:56463806 gzip:4098807 bzip2:2283865
alswiki/20130413/alswiki-20130413-interlanguage-links.nt lines:204721 bytes:37072543 gzip:2811368 bzip2:1664444
alswiki/20130413/alswiki-20130413-interlanguage-links.tql lines:204721 bytes:53168901 gzip:3933527 bzip2:2207384
alswiki/20130413/alswiki-20130413-interlanguage-links.ttl lines:204721 bytes:33936471 gzip:2627460 bzip2:1609349
alswiki/20130413/alswiki-20130413-iri-same-as-uri.nt lines:3898 bytes:635804 gzip:68188 bzip2:46169
alswiki/20130413/alswiki-20130413-iri-same-as-uri.ttl lines:3898 bytes:618386 gzip:68033 bzip2:47910
alswiki/20130413/alswiki-20130413-labels-en-uris.nq lines:11194 bytes:1920734 gzip:264736 bzip2:194647
alswiki/20130413/alswiki-20130413-labels-en-uris.nt lines:11194 bytes:1249914 gzip:159556 bzip2:122230
alswiki/20130413/alswiki-20130413-labels-en-uris.tql lines:11194 bytes:1898820 gzip:261052 bzip2:192325
alswiki/20130413/alswiki-20130413-labels-en-uris.ttl lines:11194 bytes:1236179 gzip:156015 bzip2:120664
alswiki/20130413/alswiki-20130413-labels.nq lines:17737 bytes:3161140 gzip:385738 bzip2:283961
alswiki/20130413/alswiki-20130413-labels.nt lines:17737 bytes:2084196 gzip:225558 bzip2:177945
alswiki/20130413/alswiki-20130413-labels.tql lines:17737 bytes:3118798 gzip:384907 bzip2:283672
alswiki/20130413/alswiki-20130413-labels.ttl lines:17737 bytes:2055968 gzip:224602 bzip2:177778
alswiki/20130413/alswiki-20130413-long-abstracts-en-uris.nq lines:11185 bytes:7139036 gzip:2158995 bzip2:1676723
alswiki/20130413/alswiki-20130413-long-abstracts-en-uris.nt lines:11185 bytes:6468724 gzip:2024386 bzip2:1587195
alswiki/20130413/alswiki-20130413-long-abstracts-en-uris.tql lines:11185 bytes:6627098 gzip:2122698 bzip2:1668425
alswiki/20130413/alswiki-20130413-long-abstracts-en-uris.ttl lines:11185 bytes:5964965 gzip:1986385 bzip2:1578554
alswiki/20130413/alswiki-20130413-long-abstracts.nq lines:14093 bytes:9333413 gzip:2812401 bzip2:2187336
alswiki/20130413/alswiki-20130413-long-abstracts.nt lines:14093 bytes:8475347 gzip:2655488 bzip2:2084647
alswiki/20130413/alswiki-20130413-long-abstracts.tql lines:14093 bytes:8667892 gzip:2770324 bzip2:2177346
alswiki/20130413/alswiki-20130413-long-abstracts.ttl lines:14093 bytes:7821345 gzip:2612489 bzip2:2075574
alswiki/20130413/alswiki-20130413-page-ids.nq lines:24102 bytes:5103387 gzip:491298 bzip2:343252
alswiki/20130413/alswiki-20130413-page-ids.nt lines:24102 bytes:3562951 gzip:289806 bzip2:191707
alswiki/20130413/alswiki-20130413-page-ids.tql lines:24102 bytes:5068551 gzip:490622 bzip2:343173
alswiki/20130413/alswiki-20130413-page-ids.ttl lines:24102 bytes:3545533 gzip:289095 bzip2:191664
alswiki/20130413/alswiki-20130413-page-links-en-uris.nq lines:166138 bytes:40266870 gzip:2105666 bzip2:1449557
alswiki/20130413/alswiki-20130413-page-links-en-uris.nt lines:166138 bytes:23427762 gzip:1113867 bzip2:741911
